"reviews","product_id","rating","timestamp","review_date_clean","row_num","product_name","helpful_count","is_verified","review_length","review_polarity","review_subjectivity"
"The JBL Charge 5 is the BEST speaker I have ever owned. I have had the average run-of-the-mill bluetooth speaker that has around a $20 value, for over a year, and I thought it was good sound quality, and I never thought I needed something “fancy.” Well, that speaker started having problems, and I was carefully searching for another speaker. I found this speaker and I thought I would try something new. I only had one thought as I played music out of it for the first time. WOW! The JBL Charge 5 has the best sound quality I had ever heard from a bluetooth speaker. I don’t ever plan on getting another speaker; that is, a speaker that isn’t JBL or an upgraded version of the Charge 5. The clarity is absolutely stunning! The bass is DEEP. I can feel the bass through my whole room! The volume is insane. I rarely have it over 50%, but in the event where I need it louder, I turn it up. I once had music filling a whole event center that was quite a reasonable size. If I could choose one word to describe this speaker, it would be “Stunning,” “Powerful,” or “Supercharged!(Pun intended.)” On that note, the battery life on this thing is long! I once had the speaker provide some background noise for about two days and the battery life was barely lower than 70% (I think…it’s hard to tell exactly with the battery indicator; definitely above 60%). Of course, the battery drains quicker when you have the speaker playing at high volumes. Also, it can take some water. Some being a little, I prefer not to put it to the test. Here is my takeaway:DESIGN: 9/10 Great! I love the fabric covering. The JBL logo is made of metal, which makes it look very nice and official. The buttons are easy to distinguish, and the light is on the power, bluetooth, and there is a ring of light around those two buttons when PartyBoost is in effect. There is a battery bar right below the JBL Logo, and it serves as a general battery indicator. You can get the 100%, 75%, 50%, and 25%. You can get more info on the battery via the app. The weight is surprisingly light, considering the volume this speaker is capable of. Although, it isn’t the most portable of portable speakers as it is a little big and has a football shape. You can get a case for it that has a strap though. For the skip feature, you have to press the play/pause button twice. Make sure that when you do this, you maintain a consistent interval of time between the two presses. If you do it too fast it will just pause. If you do it too slow, it will just pause then play again.BATTERY: 10/10 Perfect! I absolutely love the battery. I’m the kind of person that prefers the longest possible battery, and doing whatever it takes to preserve it. I don’t have to worry much about this battery. Like I said, it has provided some low music for almost 2 days and the battery wasn’t that affected. However, the battery life will drain much more rapidly when using the speaker at high volumes. I currently use this speaker with a projector to watch TV. I have watched lots of movies and TV shows, and I don’t have to pay much attention to the battery. I just plug it in every other night, and it does great! And having a battery bank is the cherry on top. I haven’t used it much, as I keep most of my devices fully charged, but I think it is awesome that it has a battery bank if I need it.SOUND QUALITY: 10/10(10.5/10) Stunning! I didn’t expect that sound quality could get this good for a bluetooth speaker. JBL means business! When I turn it to high volumes, I can actually feel air blowing from it! On that note, it can go REALLY high in volume. I did not expect that at all. Insane volume. As stated earlier, I use this with a projector, and for all my TV. Watching movies with this speaker makes the entire experience cinematic! A much bigger upgrade compared to the sound TV’s come with. I would even say that it can contend with some soundbars out there (not the JBL Surround Sound System though…that one seems like the top-tier of JBL). This speaker was my first experience with JBL speakers (other than the car speakers) and I was very impressed. It has been the best sound experience I have ever had. Really clear and crisp audio, and when I say “really,” I mean truly! When playing music, I can hear every instrument, every breath, and incredible bass. The bass is a superstar in and of itself. Like I said, the bass shakes my whole room when playing music, and when watching movies! The side radiators really, really pack a punch! There is even an adjustable EQ on the app. Though I prefer what the speaker came with. It is a little pricey, (just a little) but know that you get what you pay for! I don’t think that I can ever go back to what I had…PARTYBOOST: 9/10 Great! I had one, so I bought two more so I could create a surround sound with my TV. It kinda worked. I think I had some sort of connectivity issue, so all I’ll say is that the range might not be that great, so make sure you keep them somewhat close. If you have a projector that has bluetooth and you want to use PartyBoost, I would consider researching what you can do with the Bluetooth latency (As stated earlier, I watch TV with this, and please note there IS some lag between sound and video, as bluetooth will do. However, that is just bluetooth technology, not JBL. Over time my ears and eyes have adjusted, and now it is not that big a deal). In addition to standard bluetooth latency, PartyBoost will make this delay greater (I ended up returning the other two because of this issue). For music, this is not a problem, because it is just sound and no video. With music, PartyBoost is pretty cool! It really creates a much louder and much cooler sound experience. You can even use just two for a stereo effect, and it works great!Overall, this has been the BEST bluetooth speaker experience I have ever had. You better believe I’ll be there for the Charge 6 or 7 or wherever they decide to take this. They really have something good going here. I would 110% recommend this! If you are reading this review, and you would like an upgrade to your typical listening experience, know that this is one of the best out there! And if you catch this at a discounted price, you’ll know you are getting a great deal. JBL has been the best listening experience for me. I will continue buying their products if they keep supplying a high-quality experience. I mean, let the 27,000 ratings with a 4.8 overall rating speak for itself. Here is a simplified pro-con list:PROS-Excellent audio clarity-Excellent bass-Excellent overall sound-Exceptional volume-Long battery life-Battery bank feature-Waterproof feature-Adjustable EQ-Stereo Effect-PartyBoost for multiple speakersCONS-Button timing for the skip track-Could be slightly more portable (We do have the Flip speakers for that though)","B08X4YMTPM","5","Reviewed in the United States April 5, 2024","2024-04-05","1","JBL Charge 5","2","1","6808","0.2663366233766233","0.5071576334776334"
"I got this for my husband, as his tractor's radio quit working. He spends long hours working, so it helps him to have something to listen to. He loves this speaker, it sounds great and is very easy to operate. Happy Hubby!","B099TLMRB6","5","Reviewed in the United States August 3, 2024","2024-08-03","1","Bose Soundlink Flex","1","1","222","0.5783333333333334","0.7875"
"perfect for its category","B09XXW54QG","5","Reviewed in the United States June 22, 2024","2024-06-22","1","Marshall Emberton II","0","1","24","1","1"
"El sonido no es como lo esperaba y la duración de carga","B08X4YMTPM","4","Reviewed in the United States July 24, 2024","2024-07-24","1","JBL Charge 5","2","1","55","0","0"
"Excellent sound quality and nice compact size!","B08X4YMTPM","5","Reviewed in the United States June 24, 2024","2024-06-24","1","JBL Charge 5","2","1","46","0.7166666666666667","0.7999999999999999"
"Sounded great but I could never get it to connect with Alexa. I ended up returning it. It may have been operator error but in any case i wanted voice control and I s couldn’t make it work. I really liked the size etc also.","B099TLMRB6","4","Reviewed in the United States July 28, 2024","2024-07-28","1","Bose Soundlink Flex","1","1","222","0.7","0.775"
"I absolutely adore this speaker! The color is perfect, the material is soft and easy to clean, and I’m SO pleasantly surprised at the quality of sound. You can place it on its side for directional sound, or lay it flat for very clear all around sound. It’s the perfect size for desktop, counter, and luggage space. The clear and crisp audio (and waterproofness) make this a great speaker to use in the shower! Charging is simple and straight forward — USB-C like 90% of my other devices. Buttons are soft and durable. So far I haven’t encountered anything I don’t like about it!","B099TLMRB6","5","Reviewed in the United States July 4, 2024","2024-07-04","1","Bose Soundlink Flex","1","1","578","0.3102499999999999","0.5769404761904762"
"Bought this to have music by the pool. Bose has a great sound connected to the iPad with no issues.","B099TLMRB6","5","Reviewed in the United States July 15, 2024","2024-07-15","1","Bose Soundlink Flex","1","1","99","0.6000000000000001","0.575"
"What’s not to like about this speaker. Great sound in a small package. The highs and lows air outstanding. I own several Bose products and a few from other well known brands. So I truly appreciate great sound reproduction. For the size, this is outstanding. I read other reviews that say not enough bass or treble. I believe you will enjoy this speaker for what it is. A small but great sounding speaker.","B099TLMRB6","5","Reviewed in the United States August 2, 2024","2024-08-02","1","Bose Soundlink Flex","1","1","404","0.2411764705882353","0.5264705882352941"
"I bought this Bluetooth speaker as a replacement for my another brand of speaker that was showing its age after several years. This speaker sounds really, really good for its size. It puts out quite a bit of bass for a speaker this size. I wish the battery lasted longer, but of course if it lasted twice as long, I would still make the same comment. I highly recommend this speaker. 👍🏻","B099TLMRB6","5","Reviewed in the United States July 29, 2024","2024-07-29","1","Bose Soundlink Flex","1","1","386","0.1099999999999999","0.3608333333333333"
"7/3/24 My Bose Sound link speaker was delivered today!! Just in time for the 4th of July picnics and outdoor music. I owned a Bose Soundlink I for years unfortunately it was locked in a hot car for 3 door before I realized I had left it there and it played a short whiel and died. I just got this one and the sound is even better!! It's a compact size and I chose the dark green color( something different from my white one) I listen to a lot of Biblical recordings and through the speaker it gives it a fantastic voice and musical entertainment. The price seems reasonable compared to other potable speakers and I am putting o n the list for possible Xmas gifts.","B099TLMRB6","4","Reviewed in the United States July 4, 2024","2024-07-04","1","Bose Soundlink Flex","1","1","663","0.105078125","0.4765624999999999"
"A little disappointed in the bass but overall very good sound for the size. Too bad you need to download the Bose app to connect to it. The marketing guys need to step back and just make it plug and play.","B099TLMRB6","4","Reviewed in the United States June 6, 2024","2024-06-06","1","Bose Soundlink Flex","1","1","204","-0.0596874999999999","0.4495833333333333"
"Arrived as predicted and was easy to set up. Very pleased with the color I chose and the sound was perfect. The price was great also.","B099TLMRB6","5","Reviewed in the United States July 20, 2024","2024-07-20","1","Bose Soundlink Flex","1","1","133","0.6566666666666666","0.7966666666666666"
"As always Bose sound quality is clean and crisp can hear the notes, the base is alright. It doesn’t take long to charge. It connects fine to all my devices. The color is nice pastel purple. I would need to using it for couple of months to see how durable it is but it’s sturdy and the price is good especially when on sale.","B099TLMRB6","5","Reviewed in the United States July 22, 2024","2024-07-22","1","Bose Soundlink Flex","1","1","323","0.2092592592592592","0.6685185185185184"
"Bose has been one of the gold standard in sound for decades. So it’s not surprising that they pack a lot of quality into this little speaker. For one thing, holds a charge a long time! And it announces each time it’s turned on how much charge is left. No guessing. The sound quality is really decent for the size of the speaker. It can get very, very loud, if that’s your thing. It has a bass booster that I usually leave on. I appreciate that it is water resistant as I take this into the bathroom, the kitchen, camping, etc. It paired readily with my iPhone. There are some other features I haven’t played with yet, like doing my Teams meetings with it using the onboard mic, but I suspect it will be fine. If you are looking for a reasonably small Bluetooth speaker with a big sound without breaking the bank, give it a try.","B099TLMRB6","5","Reviewed in the United States August 4, 2024","2024-08-04","1","Bose Soundlink Flex","1","1","827","0.0521296296296296","0.3939814814814815"
